Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
72,1191463,Australia Brisbane Premier League,2021,2021-06-19 06:00:00,13,The Lakes,Bayside United,1,3,4,['16'],"['11', '22', '32']",1.93,4.1,3.15,1.27,3.41,1.25,3.35
73,1191464,Australia Brisbane Premier League,2021,2021-06-20 05:00:00,13,Albany Creek,Acacia Ridge,4,1,5,"['18', '33', '38', '67']",['44'],0.0,0.0,0.0,1.05,7.77,2.1,1.62
74,1191467,Australia Brisbane Premier League,2021,2021-06-25 07:30:00,14,Centenary Stormers,Univ. Queensland,1,0,1,['4'],[],3.02,3.5,1.89,1.25,3.56,1.3,3.05
75,1191470,Australia Brisbane Premier League,2021,2021-06-27 04:00:00,14,St George Willawong,The Lakes,3,2,5,"['-1', '-1', '-1']","['-1', '-1']",1.83,4.47,3.12,1.29,3.27,1.25,3.4
76,1191469,Australia Brisbane Premier League,2021,2021-06-27 04:00:00,14,Acacia Ridge,Brisbane Knights,1,3,4,['25'],"['1', '55', '58']",2.4,3.8,2.35,1.3,3.05,1.27,3.2
77,1191468,Australia Brisbane Premier League,2021,2021-06-27 04:00:00,14,Toowong,Mt Gravatt,2,3,5,"['22', '66']","['23', '29', '61']",1.65,4.5,3.55,1.32,2.95,1.37,2.7
78,1191478,Australia Brisbane Premier League,2021,2021-07-10 05:00:00,16,Western Spirit,Mt Gravatt,4,2,6,"['15', '24', '26', '59']","['1', '84']",6.99,6.5,1.23,1.14,4.91,1.33,2.9
79,1191479,Australia Brisbane Premier League,2021,2021-07-10 06:00:00,16,Univ. Queensland,The Lakes,1,4,5,['18'],"['22', '57', '69', '9003']",4.38,4.65,1.5,1.21,3.93,1.28,3.2
80,1191480,Australia Brisbane Premier League,2021,2021-07-11 04:00:00,16,Bayside United,Brisbane Knights,1,0,1,['16'],[],1.24,6.0,7.5,1.17,4.4,1.39,2.65
81,1191412,Australia Brisbane Premier League,2021,2021-07-11 04:00:00,16,Acacia Ridge,St George Willawong,3,2,5,"['4', '44', '56']","['20', '34']",7.0,6.0,1.25,1.21,3.85,1.42,2.6
82,1191481,Australia Brisbane Premier League,2021,2021-07-11 04:00:00,16,Toowong,Albany Creek,2,4,6,"['23', '79']","['7', '33', '63', '84']",13.0,8.0,1.1,1.26,3.35,1.83,1.83
83,1191483,Australia Brisbane Premier League,2021,2021-07-16 07:30:00,17,Brisbane Knights,Centenary Stormers,2,3,5,"['30', '62']","['36', '59', '89']",1.85,4.18,3.23,1.26,3.48,1.29,3.05
84,1191484,Australia Brisbane Premier League,2021,2021-07-17 04:00:00,17,Bayside United,St George Willawong,3,0,3,"['54', '72', '87']",[],2.55,4.15,2.15,1.29,3.1,1.3,3.0
85,1191486,Australia Brisbane Premier League,2021,2021-07-17 05:10:00,17,Albany Creek,Univ. Queensland,5,0,5,"['4', '6', '47', '55', '76']",[],1.05,12.0,19.0,1.11,5.55,2.2,1.57
