Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
55,1323103,Saudi Arabia Professional League,2021/2022,2021-10-16 12:00:00,8,Al Batin,Al Shabab,0,3,3,[],"['24', '29', '72']",4.21,3.75,1.65,1.55,2.29,1.62,2.2
56,1323104,Saudi Arabia Professional League,2021/2022,2021-10-16 12:05:00,8,Al Feiha,Al Raed,1,0,1,['35'],[],2.07,3.55,2.9,1.52,2.38,1.5,2.38
57,1323105,Saudi Arabia Professional League,2021/2022,2021-10-16 12:20:00,8,Al Ta'ee,Abha,0,1,1,[],['45+2'],2.46,3.15,2.6,1.68,2.1,1.62,2.2
58,1323109,Saudi Arabia Professional League,2021/2022,2021-10-16 14:10:00,8,Al Ahli,Al Ittifaq,4,0,4,"['22', '47', '58', '68']",[],1.95,3.55,3.15,1.53,2.35,1.5,2.5
59,1323110,Saudi Arabia Professional League,2021/2022,2021-10-17 11:50:00,8,Al Fateh,Al Taawon,3,0,3,"['27', '35', '45+4']",[],2.09,3.3,2.91,1.84,2.02,1.58,2.3
60,1323111,Saudi Arabia Professional League,2021/2022,2021-10-17 12:15:00,8,Al Hazm,Al Faisaly,0,0,0,[],[],3.1,3.39,1.97,1.7,2.1,1.58,2.3
61,1323112,Saudi Arabia Professional League,2021/2022,2021-10-17 12:25:00,8,Dhamk,Al Ittihad,1,1,2,['54'],['23'],3.32,3.29,1.92,1.65,2.2,1.58,2.3
62,1323114,Saudi Arabia Professional League,2021/2022,2021-10-21 11:55:00,9,Al Batin,Al Feiha,2,0,2,"['39', '45+3']",[],2.5,3.45,2.43,1.73,2.02,1.6,2.2
63,1323115,Saudi Arabia Professional League,2021/2022,2021-10-21 14:00:00,9,Al Ta'ee,Al Ahli,1,2,3,['45+2'],"['7', '52']",2.95,3.3,2.2,1.58,2.28,1.55,2.3
64,1323116,Saudi Arabia Professional League,2021/2022,2021-10-22 12:05:00,9,Al Faisaly,Al Taawon,2,2,4,"['45', '89']","['11', '56']",2.33,3.25,2.75,1.63,2.2,1.67,2.15
