Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
125,1540956,Republic of Ireland First Division,2022,2022-09-16 15:45:00,32,Cobh Ramblers,Athlone Town,1,3,4,['79'],"['18', '45', '64']",2.0,3.55,3.15,1.55,2.4,1.47,2.55
126,1540957,Republic of Ireland First Division,2022,2022-09-16 15:45:00,32,Galway United,Cork City,2,1,3,"['70', '72']",['50'],2.5,3.15,2.6,2.0,1.8,1.78,1.99
127,1540958,Republic of Ireland First Division,2022,2022-09-24 12:00:00,32,Longford Town,Treaty United,1,1,2,['15'],['43'],1.68,3.5,4.1,1.93,1.81,1.85,1.85
128,1540955,Republic of Ireland First Division,2022,2022-09-25 11:00:00,32,Bray Wanderers,Waterford,0,3,3,[],"['16', '29', '59']",4.53,3.63,1.51,1.66,2.1,1.8,1.91
129,1540962,Republic of Ireland First Division,2022,2022-09-30 15:45:00,33,Wexford,Bray Wanderers,4,2,6,"['3', '13', '74', '90+3']","['59', '84']",1.95,3.3,3.3,1.73,2.0,1.67,2.1
130,1540961,Republic of Ireland First Division,2022,2022-09-30 15:45:00,33,Waterford,Cobh Ramblers,3,1,4,"['13', '55', '80']",['84'],1.17,6.0,15.0,1.38,2.9,2.0,1.73
131,1540959,Republic of Ireland First Division,2022,2022-09-30 15:45:00,33,Athlone Town,Longford Town,2,2,4,"['5', '42']","['9', '61']",5.5,4.0,1.44,1.52,2.38,1.73,2.0
132,1540960,Republic of Ireland First Division,2022,2022-09-30 15:45:00,33,Treaty United,Galway United,1,1,2,['10'],['80'],4.75,3.5,1.61,1.8,1.91,1.73,2.0
133,1540970,Republic of Ireland First Division,2022,2022-10-03 15:45:00,35,Longford Town,Waterford,1,2,3,['4'],"['14', '16']",3.2,3.55,1.95,1.72,2.0,1.6,2.27
134,1540963,Republic of Ireland First Division,2022,2022-10-07 15:45:00,34,Cobh Ramblers,Longford Town,2,4,6,"['58', '80']","['42', '65', '76', '90']",5.05,4.25,1.55,1.55,2.19,1.73,2.0
135,1540964,Republic of Ireland First Division,2022,2022-10-07 15:45:00,34,Cork City,Wexford,0,0,0,[],[],1.32,5.25,7.65,1.45,2.44,1.83,1.83
136,1540965,Republic of Ireland First Division,2022,2022-10-07 15:45:00,34,Galway United,Athlone Town,1,2,3,['2'],"['18', '80']",1.13,7.3,16.2,1.36,2.75,2.1,1.67
137,1540966,Republic of Ireland First Division,2022,2022-10-07 15:45:00,34,Waterford,Treaty United,3,0,3,"['10', '40', '58']",[],1.39,4.65,6.85,1.58,2.14,1.83,1.83
138,1540967,Republic of Ireland First Division,2022,2022-10-14 15:45:00,35,Athlone Town,Cork City,3,2,5,"['19', '70', '87']","['5', '16']",4.75,4.5,1.55,1.53,2.4,1.73,2.0
