Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
65,1216675,China Chinese Super League,2021,2021-07-28 05:30:00,9,Hebei CFFC,Dalian Yifang,1,0,1,['21'],[],1.95,3.2,4.15,2.15,1.69,1.95,1.8
66,1216676,China Chinese Super League,2021,2021-07-28 05:30:00,9,Beijing Guoan,Shanghai SIPG,1,1,2,['88'],['60'],3.3,3.2,2.11,1.91,1.8,1.87,1.87
67,1216674,China Chinese Super League,2021,2021-07-28 07:30:00,9,Tianjin Teda,Changchun Yatai,1,4,5,['89'],"['17', '20', '31', '85']",7.4,4.2,1.4,1.91,1.8,2.2,1.65
68,1216673,China Chinese Super League,2021,2021-07-28 09:30:00,9,Shanghai Shenhua,Wuhan Zall,0,0,0,[],[],1.51,4.1,6.0,1.95,1.83,2.05,1.74
69,1216679,China Chinese Super League,2021,2021-07-30 07:00:00,10,Shandong Luneng,Henan Jianye,2,0,2,"['40', '59']",[],1.44,4.2,6.75,2.0,1.77,2.15,1.65
70,1216678,China Chinese Super League,2021,2021-07-30 07:00:00,10,Guangzhou R&F,Qingdao Huanghai,4,2,6,"['4', '27', '78', '90+6']","['55', '73']",1.71,3.88,4.9,1.8,1.95,1.83,1.91
71,1216680,China Chinese Super League,2021,2021-07-30 09:00:00,10,Shenzhen,Guangzhou Evergrande,2,1,3,"['41', '47']",['45+3'],3.75,3.5,1.92,1.83,1.92,1.74,2.0
72,1216677,China Chinese Super League,2021,2021-07-30 09:00:00,10,Shijiazhuang Ever Bright,Chongqing Dangdai Lifan,1,1,2,['26'],['89'],2.3,3.2,3.2,2.05,1.75,1.8,1.91
73,1216683,China Chinese Super League,2021,2021-07-31 05:30:00,10,Wuhan Zall,Changchun Yatai,2,2,4,"['25', '72']","['45+1', '62']",3.5,3.3,2.0,1.8,1.95,1.91,1.87
74,1216684,China Chinese Super League,2021,2021-07-31 07:30:00,10,Dalian Yifang,Beijing Guoan,0,1,1,[],['75'],8.0,4.2,1.4,1.8,1.95,2.1,1.69
75,1216681,China Chinese Super League,2021,2021-07-31 09:30:00,10,Hebei CFFC,Tianjin Teda,2,1,3,"['8', '40']",['20'],1.71,3.75,4.65,2.1,1.71,2.1,1.71
76,1216682,China Chinese Super League,2021,2021-07-31 09:30:00,10,Shanghai SIPG,Shanghai Shenhua,1,0,1,['32'],[],2.55,3.2,2.75,2.0,1.8,1.8,1.95
77,1216686,China Chinese Super League,2021,2021-08-02 07:00:00,11,Guangzhou Evergrande,Shijiazhuang Ever Bright,5,2,7,"['3', '19', '21', '43', '88']","['24', '41']",1.3,5.0,9.0,1.7,2.1,2.05,1.7
78,1216685,China Chinese Super League,2021,2021-08-02 07:00:00,11,Henan Jianye,Chongqing Dangdai Lifan,1,0,1,['11'],[],2.1,3.2,3.75,2.25,1.62,1.95,1.8
